loss,mse,rmse
0.0002220143008287323,0.0004440286016574646,0.014002760603658057
0.00022455863446119956,0.0004491172689223991,0.014787880818559123
0.0003654289517799368,0.0007308579035598736,0.0209053055383265
0.00030178448537420923,0.0006035689707484185,0.01866942322896128
0.0007978824065564336,0.0015957648131128671,0.031225129528736163
0.0006420896428989766,0.001284179285797953,0.030352754041086883
0.0007585950937060001,0.0015171901874120003,0.032146885648502835
0.000704939003079679,0.001409878006159358,0.031195976116162327
0.002302251526868661,0.004604503053737322,0.05365229778523956
0.0012250250184406143,0.0024500500368812286,0.037198290862475655
0.005395221044640104,0.010790442089280207,0.06780945472419261
0.0032936889448673613,0.006587377889734723,0.06496499727031083
0.0021827756245069653,0.004365551249013931,0.05302965687255242
0.0023869455437761644,0.004773891087552329,0.05442666136992297
0.0009598638330723068,0.0019197276661446136,0.03200780160425763
0.0011245661094497856,0.0022491322188995713,0.038573269497802744
0.0004642752125006057,0.0009285504250012114,0.02397827822715044
0.0002789176678366597,0.0005578353356733195,0.0196126633257206
0.00030458771604417376,0.0006091754320883475,0.01880001686097655
0.0005522577686138318,0.0011045155372276635,0.025288499201581414
0.00019826118479012881,0.00039652236958025763,0.01434836393621351
0.0007240349976768811,0.0014480699953537623,0.03048492908710614
0.0020519563638020243,0.0041039127276040486,0.050507428294180756
0.0032382698549554335,0.006476539709910867,0.06541725522838533
0.0004705118835577845,0.000941023767115569,0.0249224422532799
0.00022535474554469408,0.00045070949108938816,0.01574514844022425
0.0003502764939144397,0.0007005529878288794,0.018843225808814167
0.0003120896133474105,0.000624179226694821,0.018717746733454988
0.0007250261819822055,0.001450052363964411,0.0265156705714097
0.000781162764061654,0.001562325528123308,0.030337488538186463
0.00018482355525130904,0.0003696471105026181,0.014887139665162457
0.0028921454637481606,0.005784290927496321,0.06395755258854478
0.001159657757151373,0.002319315514302746,0.03904089049569198
0.00500882729971376,0.01001765459942752,0.0728927269711026
0.005782303599640467,0.011564607199280935,0.08733514071708279
0.0014557368815336044,0.0029114737630672087,0.04220191899554006
0.001713058299329922,0.003426116598659844,0.047382207115047745
0.00026445396631179664,0.0005289079326235933,0.016770883750827383
0.0002499277772230357,0.0004998555544460714,0.01776274986124398
0.00019608182964282302,0.00039216365928564605,0.013419051826765229
0.0005848013260349814,0.0011696026520699628,0.02767430140520446
0.00030046831309066746,0.0006009366261813349,0.018240876901628716
0.00026594938812617586,0.0005318987762523517,0.0175267676972518
0.0004549153771579638,0.0009098307543159276,0.024067078810185195
0.0007059058139183046,0.001411811627836609,0.027444316656328738
0.003227648926674322,0.006455297853348644,0.06655781601356077
0.0004191778954594026,0.0008383557909188052,0.025207128914605293
0.000308202924450361,0.000616405848900722,0.02074394919909537
0.0002698697087907931,0.0005397394175815862,0.018611966954943326
0.0006295275501608038,0.0012590551003216076,0.027266779066329554
0.0021888692919869103,0.004377738583973821,0.05109937680619103
0.0006919214485411171,0.0013838428970822342,0.030519455571525862
0.0004619453570484211,0.0009238907140968422,0.022710264464175064
0.0005151183646043072,0.0010302367292086144,0.024596519242706043
0.0024151024836555736,0.004830204967311147,0.054470599525874214
0.0032796436630405878,0.0065592873260811755,0.06445764564975565
0.0070575975179703425,0.014115195035940685,0.08984310454023736
0.00035739881990579645,0.0007147976398115929,0.020355087016858824
0.0010949998960898353,0.0021899997921796706,0.032817866202510364
0.0003504530429925775,0.000700906085985155,0.019767594552000185
0.00030684247091871596,0.0006136849418374319,0.020370290766420242
