run,TestTimes,VoltageV,CurrentA,SurfaceTempdegC,TsurfaceK,deltaTK,SoCproxy,powerW,dVdt,dTdt,window_mean_temp_C,window_max_temp_C,temp_rise_from_start_C
k4,12264.886708,2.8515894412994385,-16.747352600097656,31.21779441833496,304.36779441833494,6.217794418334961,0.2068173184114344,47.756573844157174,-0.00535273551940918,0.0,30.974419784545898,31.21779441833496,6.508424758911133
k4,12265.886608,2.8453986644744873,-16.746551513671875,31.921751022338867,305.07175102233884,6.921751022338867,0.2031756849849925,47.65061531155516,-0.006190776824951172,0.7039566040039062,31.23689842224121,31.921751022338867,7.212381362915039
k4,12266.886808,2.8404266834259033,-16.746688842773438,31.921751022338867,305.07175102233884,6.921751022338867,0.20025099025053134,47.567741848044534,-0.004971981048583984,0.0,31.499377059936524,31.921751022338867,7.212381362915039
k4,12267.886408,2.836195230484009,-16.74671173095703,31.921751022338867,305.07175102233884,6.921751022338867,0.19776190028471102,47.49694393763093,-0.004231452941894531,0.0,31.640168380737304,31.921751022338867,7.212381362915039
k4,12268.886008,2.830517530441284,-16.746925354003906,32.53884435720852,305.6888443572085,7.538844357208518,0.19442207673016715,47.402465795499666,-0.005677700042724609,0.6170933348696508,31.904378368512017,32.53884435720852,7.82947469778469
k4,12269.887608,2.8270578384399414,-16.74724578857422,32.53890609741211,305.6889060974121,7.538906097412109,0.1923869637882008,47.34543247886904,-0.0034596920013427734,6.174020359139831e-05,32.168600704327446,32.53890609741211,7.829536437988281
k4,12270.886108,2.822871685028076,-16.747154235839844,33.05612564086914,306.2061256408691,8.05612564086914,0.18992452060475068,47.2750674971503,-0.004186153411865234,0.5172195434570312,32.3954756280335,33.05612564086914,8.346755981445312
k4,12271.886508,2.815392017364502,-16.747085571289062,33.05612564086914,306.2061256408691,8.05612564086914,0.18552471609676582,47.149611031527456,-0.007479667663574219,0.0,32.62235055173956,33.05612564086914,8.346755981445312
k4,12272.886108,2.81130051612854,-16.74694061279297,33.05612564086914,306.2061256408691,8.05612564086914,0.18311795066384706,47.08068278831888,-0.004091501235961914,0.0,32.84922547544561,33.05612564086914,8.346755981445312
k4,12273.886808,2.805633068084717,-16.74732208251953,33.75343221021023,306.9034322102102,8.753432210210235,0.1797841576968922,46.9868406365822,-0.005667448043823242,0.6973065693410874,33.092143046045955,33.75343221021023,9.0440625507864
k4,12274.886708,2.8026976585388184,-16.746498107910156,33.753501892089844,306.9035018920898,8.753501892089844,0.1780574461993049,46.93537103576455,-0.0029354095458984375,6.968187961575723e-05,33.3350622049815,33.753501892089844,9.044132232666016
k4,12275.886708,2.7971363067626953,-16.747314453125,33.753501892089844,306.9035018920898,8.753501892089844,0.17478606280158546,46.84452129760757,-0.005561351776123047,0.0,33.474537455225644,33.753501892089844,9.044132232666016
k4,12276.887107999999,2.7929153442382812,-16.74724578857422,34.39451675880246,307.54451675880244,9.394516758802467,0.1723031436695772,46.77363973663887,-0.0042209625244140625,0.6410148667126165,33.74221567881231,34.39451675880246,9.685147099378632
k4,12277.886708,2.7888143062591553,-16.747283935546875,34.39458084106445,307.54458084106443,9.394580841064453,0.16989076838773837,46.705065030437254,-0.0041010379791259766,6.408226199283718e-05,34.00990671885137,34.39458084106445,9.685211181640625
k4,12278.886608,2.784450054168701,-16.747390747070312,34.39458084106445,307.54458084106443,9.394580841064453,0.16732356127570655,46.632273072864336,-0.0043642520904541016,0.0,34.13813644502221,34.39458084106445,9.685211181640625
k4,12279.886508,2.779350996017456,-16.747482299804688,35.01555908126831,308.16555908126827,10.015559081268293,0.1643241153043859,46.547131610746874,-0.005099058151245117,0.6209782402038542,34.3905478828579,35.01555908126831,10.30618942184448
